what,kind,bundleId,bundleVersion,description,time
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1466924652464
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1466924652471
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1466924652474
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1466924652481
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1466924652483
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1466924652491
error,log,,,"Unhandled event loop exception",1466924654510
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.file.saveAll",1466924666215
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924673574
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924673590
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924675674
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924686846
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1466924686880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466924699810
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924701154
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924706831
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924716654
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924716670
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924718723
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924729932
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1466924729984
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1466924758737
